tenure,age,address,income,churn,region_Zone 2,region_Zone 3,marital_Unmarried,ed_Did not complete high school,ed_High school degree,ed_Post-undergraduate degree,ed_Some college,retire_Yes,gender_Male,voice_Yes,internet_Yes,forward_Yes,custcat_E-service,custcat_Plus service,custcat_Total service,predicted_lifetime,predicted_lifetime_capped,CLV,ID
17,42,6,31,1,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,84.85698282454491,84.85698282454491,2850.8275563160882,634
9,24,3,26,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,34.71512257592277,34.71512257592277,1460.4098019022288,635
15,46,5,232,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,40.64670395599137,40.64670395599137,1663.2750902332998,636
62,37,10,43,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,210.9247444254434,120.0,3485.0261015698643,637
9,41,12,39,1,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,16.564934927409933,16.564934927409933,759.7962202736679,638
71,41,10,73,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,199.44373295301264,120.0,3485.0261015698643,639
62,59,37,74,0,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,1229.8412345131032,120.0,3485.0261015698643,640
20,38,19,237,0,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,87.64904971438904,87.64904971438904,2909.714062520045,641
19,33,11,22,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,155.0504708752662,120.0,3485.0261015698643,642
49,61,28,21,0,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,900.4335431592898,120.0,3485.0261015698643,643
3,64,3,9,1,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,96.8230442161434,96.8230442161434,3092.0743814598814,644
33,36,2,41,1,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,8.979286750326382,8.979286750326382,427.3585376476868,645
38,44,1,50,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,51.21436671732351,51.21436671732351,1996.320553976652,646
42,48,14,27,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,233.1845363890481,120.0,3485.0261015698643,647
11,26,2,53,1,False,False,True,False,False,False,True,False,True,True,True,True,False,False,True,17.1146096039153,17.1146096039153,782.9244741697544,648
27,28,0,58,0,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,80.52430786196099,80.52430786196099,2756.1471570878603,649
23,50,1,151,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,53.07349852253932,53.07349852253932,2051.3747564375103,650
4,38,13,54,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,127.74466699043802,120.0,3485.0261015698643,651
36,42,5,31,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,46.916434381751074,46.916434381751074,1865.0793339336697,652
37,42,10,115,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,132.2958163588379,120.0,3485.0261015698643,653
24,58,30,24,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,385.86764055594176,120.0,3485.0261015698643,654
4,24,1,17,1,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,20.372993223921515,20.372993223921515,917.4577723438726,655
54,33,5,47,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,76.6684079245998,76.6684079245998,2668.3833047296234,656
7,49,8,36,1,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,157.14553003661484,120.0,3485.0261015698643,657
10,28,9,75,1,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,24.862267856945966,24.862267856945966,1095.810835113886,658
24,35,10,41,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,84.54819694766766,84.54819694766766,2844.2140225697817,659
12,31,8,18,1,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,15.35174388304982,15.35174388304982,708.299756305093,660
45,54,25,171,0,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,391.2346346992705,120.0,3485.0261015698643,661
59,55,29,42,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,923.3590772098084,120.0,3485.0261015698643,662
3,21,1,36,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,28.53269206212392,28.53269206212392,1235.8269854151358,663
8,35,6,31,1,False,True,True,False,False,True,False,False,True,True,True,True,False,False,True,28.294268279976386,28.294268279976386,1226.88627698036,664
16,59,5,207,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,241.69419417931402,120.0,3485.0261015698643,665
32,33,1,38,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,28.37876740638757,28.37876740638757,1230.0573560589767,666
8,49,14,134,1,False,False,True,False,False,False,False,False,False,True,True,True,False,False,True,66.74037723865577,66.74037723865577,2426.288353004854,667
9,28,8,28,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,59.972982412089785,59.972982412089785,2247.0119231563235,668
12,19,0,15,0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,70.83831141332712,70.83831141332712,2529.1226826349657,669
24,43,15,48,0,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,87.356494620004,87.356494620004,2903.6203332074438,670
72,75,48,14,0,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,2781.8430148797656,120.0,3485.0261015698643,671
58,61,42,101,0,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,554.372927066688,120.0,3485.0261015698643,672
70,44,24,87,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,255.20081380293792,120.0,3485.0261015698643,673
9,25,3,27,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,23.02737425327284,23.02737425327284,1023.874232598353,674
49,25,1,27,0,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,16.004002258350113,16.004002258350113,736.0634984816644,675
52,54,7,59,0,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,180.99633221403968,120.0,3485.0261015698643,676
10,42,10,294,1,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,67.96902392946453,67.96902392946453,2457.5615592094123,677
14,52,2,44,0,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,133.5571837439044,120.0,3485.0261015698643,678
19,27,3,35,0,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,67.1835049890084,67.1835049890084,2437.6115548472176,679
12,36,4,205,1,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,42.679146395375824,42.679146395375824,1730.0774969039733,680
65,59,27,732,0,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,394.9907005785843,120.0,3485.0261015698643,681
67,40,14,59,0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,228.14974564171456,120.0,3485.0261015698643,682
29,24,3,23,0,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,79.02214919035534,79.02214919035534,2722.35643756816,683
55,46,8,87,0,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,26.671996735948127,26.671996735948127,1165.4859190228656,684
71,67,25,110,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,987.6798725005027,120.0,3485.0261015698643,685
5,44,2,83,1,False,True,False,False,False,False,True,False,False,True,True,True,False,True,False,42.92249377914005,42.92249377914005,1737.9856664476279,686
60,58,0,63,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,190.42985770030842,120.0,3485.0261015698643,687
10,40,6,22,1,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,19.62908307240278,19.62908307240278,887.1260521774133,688
52,64,44,43,0,False,True,True,False,False,False,True,False,True,True,True,True,False,False,True,419.01766958050365,120.0,3485.0261015698643,689
61,43,22,35,0,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,189.77027959916114,120.0,3485.0261015698643,690
61,29,5,48,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,126.8209649916712,120.0,3485.0261015698643,691
67,47,19,69,0,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,365.7322682760372,120.0,3485.0261015698643,692
41,42,12,26,0,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,119.19363219229487,119.19363219229487,3472.821620263819,693
30,28,1,20,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,23.60628199898593,23.60628199898593,1046.7121636201043,694
24,46,12,43,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True,127.1304281084251,120.0,3485.0261015698643,695
72,75,37,33,0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,1736.8106237978507,120.0,3485.0261015698643,696
17,35,7,66,1,True,False,True,False,True,False,False,False,True,True,True,True,False,False,True,29.532258599128888,29.532258599128888,1273.079950618507,697
65,72,46,12,0,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,1865.8502152858216,120.0,3485.0261015698643,698
15,30,8,90,0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,63.75129798956654,63.75129798956654,2348.590447687525,699
34,33,8,35,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,106.8294319520284,106.8294319520284,3272.8896057840793,700
26,43,23,51,1,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,126.63650668953865,120.0,3485.0261015698643,701
36,45,22,117,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,302.6801269585052,120.0,3485.0261015698643,702
60,48,29,100,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,372.28106833588333,120.0,3485.0261015698643,703
16,54,20,147,0,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,315.8248631442184,120.0,3485.0261015698643,704
1,33,5,53,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33.681103413069046,33.681103413069046,1423.8035554014539,705
56,30,9,57,0,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,42.38845401859538,42.38845401859538,1720.605601993724,706
6,50,5,37,0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,175.70354359996563,120.0,3485.0261015698643,707
48,34,7,42,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,106.19055999979386,106.19055999979386,3261.875415504186,708
34,36,17,50,0,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,223.8936752955054,120.0,3485.0261015698643,709
54,42,0,55,1,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,44.29238615633881,44.29238615633881,1782.1481297160158,710
38,31,2,42,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,74.58254725715172,74.58254725715172,2619.4849035329958,711
25,55,15,37,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,116.20328144865384,116.20328144865384,3426.6976533710426,712
47,69,17,228,1,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,247.9216568621477,120.0,3485.0261015698643,713
72,62,35,163,0,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,414.12330671757036,120.0,3485.0261015698643,714
6,35,6,28,0,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,70.34910523519773,70.34910523519773,2517.0657152176777,715
30,51,9,118,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,121.31763622349793,120.0,3485.0261015698643,716
65,70,9,115,0,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,423.2128977722043,120.0,3485.0261015698643,717
22,44,19,37,0,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,206.0113163436045,120.0,3485.0261015698643,718
60,53,32,93,0,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,508.89885754993446,120.0,3485.0261015698643,719
19,32,12,71,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,32.75729847613749,32.75729847613749,1390.7790174854251,720
18,25,4,26,0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,24.034916350455397,24.034916350455397,1063.53724274932,721
9,37,10,14,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,75.61666337078249,75.61666337078249,2643.854328510026,722
1,34,6,18,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,24.615482838440624,24.615482838440624,1086.2119565109285,723
10,28,2,36,0,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,28.81514725203757,28.81514725203757,1246.3914259549656,724
45,34,14,43,1,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,96.7172512390773,96.7172512390773,3090.0648981422937,725
25,28,6,41,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,65.49732063132201,65.49732063132201,2394.2568778182276,726
66,39,1,66,0,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,98.73307777022126,98.73307777022126,3127.9929904449486,727
27,67,1,33,1,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,142.1344649438237,120.0,3485.0261015698643,728
19,41,5,53,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,45.22013047239987,45.22013047239987,1811.7165994457027,729
17,41,9,28,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,83.94446479388358,83.94446479388358,2831.224517623779,730
16,36,13,58,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,52.984816908833935,52.984816908833935,2048.7717076061494,731
8,42,2,129,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,27.845888317670788,27.845888317670788,1210.014812509263,732
3,25,0,65,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,15.141796961113442,15.141796961113442,699.3248458836592,733
59,57,26,311,0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,200.3479571610667,120.0,3485.0261015698643,734
45,37,2,57,0,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,95.73582757395947,95.73582757395947,3071.322078208358,735
66,62,31,47,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,832.2462666245083,120.0,3485.0261015698643,736
28,50,7,25,0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,107.33327011316598,107.33327011316598,3281.5265575833423,737
15,38,11,46,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,81.88585595065251,81.88585595065251,2786.3415512461584,738
39,34,10,51,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,117.32818140041302,117.32818140041302,3444.209636114723,739
38,33,4,19,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,73.454473356172,73.454473356172,2592.613787305296,740
34,29,5,26,0,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,34.985394559167794,34.985394559167794,1469.9160181951986,741
60,57,18,72,0,False,True,False,False,False,True,False,True,True,True,True,True,False,False,True,166.33912430751764,120.0,3485.0261015698643,742
72,65,33,71,0,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,1292.4548870390577,120.0,3485.0261015698643,743
42,42,9,41,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,124.71616455873678,120.0,3485.0261015698643,744
32,37,9,44,0,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,46.31821808263108,46.31821808263108,1846.3632270233747,745
48,50,4,208,1,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,70.57767704430809,70.57767704430809,2522.7063974441066,746
63,37,1,45,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,38.94164788870949,38.94164788870949,1606.1816923772635,747
45,27,3,39,0,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,108.14545875129969,108.14545875129969,3295.3585121136525,748
68,42,16,89,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,90.44370928281597,90.44370928281597,2967.0395478974974,749
6,29,4,19,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,43.55949500918562,43.55949500918562,1758.596142557003,750
68,57,33,15,1,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,316.20398897064575,120.0,3485.0261015698643,751
72,68,26,59,0,False,True,False,False,True,False,False,True,False,True,True,True,False,False,True,351.3217506695901,120.0,3485.0261015698643,752
53,38,15,20,0,False,True,False,False,False,False,True,False,False,False,True,True,True,False,False,116.97010798014323,116.97010798014323,3438.656547580211,753
20,51,11,27,0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,300.8503112120469,120.0,3485.0261015698643,754
70,35,4,48,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,151.54861896522894,120.0,3485.0261015698643,755
32,47,25,135,0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,57.3083680692227,57.3083680692227,2173.0435049937264,756
61,52,23,19,1,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,521.8215367346148,120.0,3485.0261015698643,757
24,25,3,28,0,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,43.34960115944459,43.34960115944459,1751.8193534118175,758
56,61,14,12,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,217.1934845623377,120.0,3485.0261015698643,759
54,59,28,28,0,False,True,True,False,True,False,False,False,True,False,True,False,True,False,False,282.77492783537184,120.0,3485.0261015698643,760
43,38,7,18,0,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,51.58740670084629,51.58740670084629,2007.4491586277766,761
19,35,7,58,1,False,False,True,False,False,False,True,False,False,True,True,True,False,False,True,29.532258599128888,29.532258599128888,1273.079950618507,762
5,43,16,72,0,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,177.47143931019556,120.0,3485.0261015698643,763
24,61,6,112,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,66.53105686033163,66.53105686033163,2420.922221954736,764
62,35,2,28,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,139.10911636396676,120.0,3485.0261015698643,765
14,40,13,398,1,True,False,True,False,False,True,False,False,False,True,True,True,False,False,True,45.90413136539382,45.90413136539382,1833.3424916913639,766
60,48,22,106,0,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,328.4621349429717,120.0,3485.0261015698643,767
30,74,12,10,0,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,732.4735958594739,120.0,3485.0261015698643,768
40,42,16,108,1,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,141.4639682745485,120.0,3485.0261015698643,769
42,50,17,85,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,164.70861558460896,120.0,3485.0261015698643,770
20,34,14,51,1,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,61.83530025627014,61.83530025627014,2297.556897976571,771
4,22,1,22,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,67.38544038255718,67.38544038255718,2442.755054179085,772
44,49,2,66,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,144.7153460846447,120.0,3485.0261015698643,773
49,63,18,10,0,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,403.8207334759496,120.0,3485.0261015698643,774
5,36,2,34,1,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,117.77927915420253,117.77927915420253,3451.1772639726687,775
70,50,29,67,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,768.0768671451181,120.0,3485.0261015698643,776
30,57,16,19,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,204.20691012311568,120.0,3485.0261015698643,777
28,48,20,128,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,83.17343597501953,83.17343597501953,2814.5216997947,778
5,28,3,39,0,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,30.075928163209664,30.075928163209664,1293.1870048125277,779
27,35,12,56,0,True,False,True,True,False,False,False,False,False,True,False,True,False,False,True,84.78605853525141,84.78605853525141,2849.3103067158268,780
17,39,12,45,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56.6934394010867,56.6934394010867,2155.693055407332,781
4,37,8,25,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,69.40985207073737,69.40985207073737,2493.751734855557,782
30,23,0,24,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,28.901757769030663,28.901757769030663,1249.6249046974522,783
71,40,19,53,0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,147.57101286397423,120.0,3485.0261015698643,784
67,77,55,49,0,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,1448.7596463375892,120.0,3485.0261015698643,785
24,48,3,38,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,84.0146850825546,84.0146850825546,2832.7393445345615,786
24,54,7,84,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,53.662426321613836,53.662426321613836,2068.6032493401194,787
59,54,32,126,0,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,527.9887432381944,120.0,3485.0261015698643,788
59,32,9,73,1,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,107.47214753566813,107.47214753566813,3283.8996352813665,789
44,37,1,41,0,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,38.94164788870949,38.94164788870949,1606.1816923772635,790
19,31,0,22,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,110.20123223155143,110.20123223155143,3329.873801891258,791
58,46,23,23,0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,79.30415354538287,79.30415354538287,2728.7386303237713,792
41,53,22,94,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,635.6190119744997,120.0,3485.0261015698643,793
16,33,1,30,1,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,40.63787806283014,40.63787806283014,1662.9820443255326,794
13,36,11,31,1,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,48.635686100086254,48.635686100086254,1918.252690311345,795
60,53,22,171,0,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,331.6267236162285,120.0,3485.0261015698643,796
72,49,23,102,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,572.5617404144451,120.0,3485.0261015698643,797
33,39,17,27,0,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,52.51113053216769,52.51113053216769,2034.828743428055,798
72,45,25,98,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,334.4262318812191,120.0,3485.0261015698643,799
66,54,8,591,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,224.94155788863065,120.0,3485.0261015698643,800
53,37,7,25,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,151.37461700876156,120.0,3485.0261015698643,801
22,28,0,36,0,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,42.04526479120274,42.04526479120274,1709.3878313974012,802
14,26,1,25,0,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,78.0798231665199,78.0798231665199,2700.8997770732412,803
52,49,18,69,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,241.1481795938074,120.0,3485.0261015698643,804
33,30,5,22,0,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,107.37529091392078,107.37529091392078,3282.244936999364,805
72,66,26,67,0,False,True,True,False,True,False,False,True,False,False,False,True,False,True,False,635.2632621564267,120.0,3485.0261015698643,806
40,40,3,73,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,89.60808535291442,89.60808535291442,2950.065552000026,807
29,26,1,22,1,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,16.39716630595005,16.39716630595005,752.7119106798274,808
63,67,22,9,0,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,555.3338490736434,120.0,3485.0261015698643,809
56,54,25,147,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,206.86183643637872,120.0,3485.0261015698643,810
60,50,26,239,0,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,419.6280092836024,120.0,3485.0261015698643,811
28,22,3,23,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,32.25019374160698,32.25019374160698,1372.5213700831912,812
39,39,19,29,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,92.0859535241835,92.0859535241835,2999.9899452165873,813
65,39,18,32,0,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,260.9874257048837,120.0,3485.0261015698643,814
29,31,7,30,0,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,77.59369992787839,77.59369992787839,2689.7518892194425,815
28,36,8,57,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,97.36224832162573,97.36224832162573,3102.283485292916,816
2,18,0,20,1,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,35.62276731131826,35.62276731131826,1492.2332136604643,817
67,52,13,248,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,217.40652409603803,120.0,3485.0261015698643,818
5,35,9,59,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,79.9932173804751,79.9932173804751,2744.258071969244,819
48,35,10,24,0,False,True,True,False,True,False,False,False,True,False,False,True,False,True,False,102.23363383542862,102.23363383542862,3192.0756279984407,820
10,26,4,25,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,39.003472451997865,39.003472451997865,1608.268842031249,821
17,28,3,37,1,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,58.540188442764006,58.540188442764006,2207.4820797423513,822
21,24,0,30,0,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,22.827150492422227,22.827150492422227,1015.9447300743041,823
25,51,9,66,0,True,False,True,False,False,False,False,False,True,True,True,True,False,False,True,57.99413221450792,57.99413221450792,2192.267805300377,824
44,31,8,16,1,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,35.57906431104957,35.57906431104957,1490.707496897249,825
59,49,28,429,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,447.8090239421531,120.0,3485.0261015698643,826
11,26,7,20,0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,28.35504815733667,28.35504815733667,1229.1674903932349,827
50,68,32,262,0,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,596.7053805944757,120.0,3485.0261015698643,828
23,25,2,28,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,96.25509270235408,96.25509270235408,3081.261586548066,829
17,19,0,18,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,19.541771148510097,19.541771148510097,883.5513065293615,830
15,62,3,144,0,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,201.46394022530868,120.0,3485.0261015698643,831
68,57,38,33,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1461.3046226149395,120.0,3485.0261015698643,832
69,42,23,19,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,68.44207753166391,68.44207753166391,2469.50079699637,833
30,24,3,30,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,34.71512257592277,34.71512257592277,1460.4098019022288,834
22,30,8,41,0,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,49.106482785911574,49.106482785911574,1932.655628499021,835
10,20,1,20,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,27.50106811782604,27.50106811782604,1196.9887548923098,836
72,59,12,65,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,516.6233704274932,120.0,3485.0261015698643,837
34,24,5,17,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,86.08851734870694,86.08851734870694,2877.003185697856,838
43,49,18,66,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,377.1824342238141,120.0,3485.0261015698643,839
31,37,15,18,0,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,70.03837697301596,70.03837697301596,2509.3769772136534,840
6,27,5,26,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,42.237154939232646,42.237154939232646,1715.6648345993851,841
48,42,21,46,0,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,211.89770927983724,120.0,3485.0261015698643,842
50,25,6,19,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,26.18418170615178,26.18418170615178,1146.8282460214857,843
20,41,19,58,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,359.3221931753456,120.0,3485.0261015698643,844
61,73,10,25,0,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,182.01399831919215,120.0,3485.0261015698643,845
